"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"St. Vincent and the Grenadines","VCT","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","22.8988094329834","","","18.2464809417725","","20.6996898651123","","","","","","","14.849419593811","21.1454391479492","30.7891998291016","","28.7013092041016","31.4755096435547","","22.5919895172119","","20.0384101867676","","17.3384990692139","15.4856300354004","","","","","","20.1484107971191","18.9782791137695","19.0126399993896","","",
"St. Vincent and the Grenadines","VCT","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","SE.TER.CUAT.ST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Secondary education, teachers, female","SE.SEC.TCHR.FE","","","","","","","","","","","","","","","","100","104","","","","","","","","","","","212","","","","226","","","","","","","","","231","232","251","258","335","","","350","376","444","437","434","448","455","439","457","478","476","482","","",
"St. Vincent and the Grenadines","VCT","School enrollment, secondary, female (% net)","SE.SEC.NENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","43.78008","","","","","","","","","","","","","","","","78.4044","73.3613","79.1244","74.9188","79.05492","82.30528","","","96.87738","94.02956","87.97138","","","86.42768","88.57868","91.57171","92.16199","92.2153","91.64213","","",
"St. Vincent and the Grenadines","VCT","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.UP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","","","","","","","","","","","","","","631","","283","","","","","","","","","","","","","","","","","","","237","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Persistence to grade 5, total (% of cohort)","SE.PRM.PRS5.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4555282592773","79.431282043457","","91.3678207397461","96.0923614501953","92.0850982666016","94.4586563110352","91.8733673095703","96.659782409668","","","",
"St. Vincent and the Grenadines","VCT","School enrollment, primary, male (% gross)","SE.PRM.ENRR.MA","","","","","","","","","","","","135.185546875","163.843765258789","","103.557762145996","98.550178527832","105.525329589844","","","","","","106.192398071289","","114.864067077637","","128.668838500977","117.0859375","","","","114.097732543945","","","119.397163391113","","","","125.320213317871","125.352279663086","121.207321166992","121.353721618652","117.064933776855","121.4013671875","116.64518737793","123.968032836914","","111.483840942383","112.841758728027","110.708190917969","111.892768859863","106.72688293457","113.733009338379","113.94898223877","111.394859313965","110.72412109375","110.549629211426","111.504867553711","114.059028625488","","",
"St. Vincent and the Grenadines","VCT","Trained teachers in preprimary education, female (% of female teachers)","SE.PRE.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1089096069336","","","","","","","",
"St. Vincent and the Grenadines","VCT","Literacy rate, youth (ages 15-24), gender parity index (GPI)","SE.ADT.1524.LT.FM.ZS","","","","","","","","","","","1.00074005126953","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
